Review,Rating
"mixed feelings boyfriend visited breezes july 25th august 1st 	22 boyfriend 24 money paid trip can__«_È_ really complain 	flight customs airport transfer smooth 	luckily didn__«_È_ drop people resorts got straight resort 	arrival didn__«_È_ welcome drink hellos check-in really easy fast just cared room change bathing suits 	room building 6 view garden resort left sea nice 	not complain room traveled places slept old hostels europe room good compared rooms i__«_Èùe stayed 	necessary things room day wasn__«_È_ worried things did didn__«_È_ 	surprisingly bed comfortable 	read reviews time coming breezes read beds really hard uncomfortable 	hard time sleeping beds wake backache 	night got great sleep felt rested day beds really hard 	left couple dollars lotions body washes maid like suggested didn__«_È_ special treatment like beverages fridge 	okay food__«Ó_¿ ukrainian used eating things people wouldn__«_È_ touch 	start buffet__«Ó_åor okay potatoes really kept 	say night oriental night spring rolls really good 	contrary people said breakfast worst meal day 	omelets fully cooked 	forever drink lunch dinner 	wait 10 minutes tell sit wait 	agree said just not staff people 	know people work long days little pay 	95 booked offered different hotel 2 days stay 	went specialty restaurants personally liked japanese french best 	met wonderful couple canada dinner food great restaurants 	think italian worst really plain 	5.30 5.45 6 o__«_ÈÊlock seating restaurant room don__«_È_ know come it__«_È_ not like reservation 	instead checking make sure didn__«_È_ miss room 	restaurants ridiculous inconvenient especially resort vacation 	marlin okay didn__«_È_ want fully dresses eat alcazar just wrap eat 	nothing special did enjoy bread fresh salad 	speaking decided feed fish like people suggested reviews 	great really eat right hands__«Ó__t time saw dark fish really close shore feeding like foot half long quickly ran water not knowing just swam away 	places far beautiful beach 	water turquoise blue sand soft waves best 	did wake like 5:45 spot shade sun hot starting early morning evening nice relax shade break heat 	bring lots sunscreen 	spent 5 min pool kids just warm wonder 	lay nice 	suggestions left kept checking weather saying t-storm/rain needless say freaking 	weather beautiful rained 2 times day got punta cana following day evening dark like 3 minutes 	not believe forecasts 	sorry book written just want make sure include everything__«Ó__astly just want make suggestion__«Ó_èf opportunity day trip sanoa island tour 	blast beautiful scenery 	it__«_È_ worth 85 paid 	overall great vacation didn__«_È_ let little things us__«Ó_ôes people rude speak spanish didn__«_È_ special treatment 	really appreciated speaking spanish boyfriend attempts same__« br/ line resort beach beautiful 	food not good el presidente beer great 	restaurant needs modified 	budget open minded just want relax beach not bad 	like come dr not breezes 	 ",3
"breezes n't breeze arrived breezes july 19 day stay trip punta cana airport took hour stopped resorts drop people 	check difficult apparently person working desk n't having good day 	n't given directions 772 rooms navigation confusing 	n't educated obtain pool beach towels eat meals 	did n't speak english just did n't care 	bell boys busy started journey 	finally person guest did speak english got area room n't ready 	maids cleaning n't happy 	finally got room discovered no towels no coffee maker remote control did n't work 	took hours towels 24 hours work remote control special code 48 hours coffee maker 	certainly minor things money spent trip just bugged 	ate meals alcazar buffet large variety atmostphere pleasing 	did n't open time punctual n't happens punta cana 	resort beautiful pool ocean great retreat heat intense 	number topless sunbathers bothers n't 	usually wait bars just used 	tremendous walking did n't expect used 	reviewers mentioned noise bought ear plugs did n't need 	section 5 did n't hear past 11pm 	resort not expected did enjoy 20 year old daughter 43 year old mom 	check took 30 minutes bus airport left said walked lobby sign 	went check numerous times did n't pay cab 30 airport 	numerous breezes resorts stick smaller ones future just guests number employees 	 ",3
"lovely resort little boyfriend early 20 stayed superclub breezes punta cana just new year nice sun instead rainy london.the beach beautiful sea quite wavy equalled lots fun.the pool huge thought water freezing stuck beach.the reason n't did n't particularly like evening meals 	tasted quite bland did n't match said menu 	instance mexican restaurant asked potato wedges got small jacket potato 	things like irritating.also bit prawn whilst eating chocolate mousse italian restaurant picture booking table no problem though.i didnt enjoy entertainment evenings meant quality time boyfriend instead 	 ",3
"awesome time sceptical going breezes reading bad reviews pleasantly surprised 	yes bugs smell sewage areas food bland hotel not new mildew bathroom construction going overall great time 	husband went couple went good time not fault let fault wreck vacation 	staff friendly bit language barrier eager good stay 	drinks awesome beach beautiful trapeze great 	kids resort expected partying miniclub day sleeping night life began good times 	fun n't focus bad things remember not canada uk make new friends pictures make vacation 	feel confident got money worth vacation no snow no traffic room cleaned everyday lot fun things 	 ",3
"breezes ok trip caribbean n't quite sure expect breezes punta cana 9-16 nov. 	rooms average quality come intermittent plumbing issues say apparently heavy rainfalls overloaded 	property overall laid-out large away bar beach depending mood 	food average paris restaurant excellent buffet good italian restaurant sub-par 	pasta sauce tasted exactly tomato soup appetizer 	beach great lots waves white sand pool clean kids tended stick end 	no problem language barriers staff pleasent 	disco great evening night music began repeat quite bit 	n't like latin music rap/reggae wo n't like disco 	overall best parts beach property general food use little work.also say n't tip bartender want prompt service premium brands want regular bartender slip couple dollars days 	 ",3
"enjoyed time breezes just returned 1 week breezes punta cana 	hotel quite nice people good esparanza mirla 	rotation people hotel 	met 1 person lunch saw working restaurant 	according travel rep people make 3-5 day area 	large room corner 1000 block 	quiet comfortable 	cleaned day.we tried atv bravaro trackers alot fun 	son wanted 	food hotel lot variety okay 	nothing stands 	marlin grill serves steaks day evening 	greasy 	burgers good 	marlin poolside grill 	night n't just hamburgers hotdogs salad grilled cheese fish pizza variety different items 	meal 	beach wonderful breese make comfortable 	clean alot chairs 	yes not beach umbrellas 10 building 	snorkelling beach better experienced jamaica 	helps know spanish 	french german english languages learned 	did n't flea market beach heard hassled fair bit 	no problem trying spot pool 	did n't umbrella 	coming cleaning often.tips n't drinks alot ice 	ruin vacation 	bring imodium.relax 	harder common things home 	convience stores bigger stores country better selection 	people best little have.the nightly entertainment pretty good 	comedy bits original funny 	want quiet time family good hotel 	probably day 	 ",3
"honest opinion read reviews going wife terrified 	young married couple likes trying new things n't scared cultural differences like people complaining n't speak english just stay home going complain 	arrival funny airport thatch bags slowly surely okay.the check-in long unorganized recommend taking taxi 26usd big group bus think ahead crowd 	think problem people asking questions read website dominicans relaxed pace days rooms fine maintenance clean spacious 	rooms n't 5-star rooms good shower sleep tv 30 channels sun awhile 	a/c worked fine no power-outages entire trip 	did stay 3000 section building night entertainment bit loud went bed early woke-up 4am.next moring wife asked new room talking people moved 4000 section hotel great 	heard reserve extra rooms people unhappy rooms 	desk staff friendly polite n't money nice think.pool n't not dirty slimey bandages sunscreen lotion people drenched jumping 	pool cleaned nightly looked fine then.beach great spacious 	greatest resort 	natural raw looking like tour brochure palm trees lining beach 	honestly early shade want sun plenty chairs available 	beach not ashtray said perfect staff picking pieces litter people just leave entire plate drinks trash laying servants pick break just help little spoiled westerners 	restaurants good enjoyed buffet just 	did n't sick ate abolutely sick 	try local foods really good fried plantain bananas yucca.staff friendly work long-hard hours little money 	speak basic spanish suggest learn key phrases like try make mistakes 	countless people answering hola como esta 	hunh 	speaking slang english wondering staff did n't understand.truths bit noisy times entertainment long line-ups early shady beach chair food great store prices high tip occasionally staff appreciate respect screamed pool ceramic slippery booking restaurants bit slow.myths food makes sick rooms bugs smells like sewage constant blackouts dirty shower water no hot water staff rude rooms cleaned beach dirty 	 ",3
"weddings rate 2 5 resort 4 5. recommend resort travelling family just wanting holiday punta cana 	not recommend wedding location.the wedding travel agent jeff travelmart winnipeg recommended resort 	said breezes just took dec breezes does great weddings 	told like sunset wedding beach 	jeff contacted wedding co-ordiantor told sunset wedding 	pictures prior wedding lighting 	wedding scheduled 7pm 10th march 	got legal papers order not easy task 	got punta cana immediately arraged meet wedding co-ordinator maria victoria gomez finalize details meet day 	evening checked sunset wedding 	sunset scheduled time wedding realized completely dark time married 	met wedding co-orinator- maria asked sunset wedding request told arragnged 	said agreed 7pm wedding 	understanding 7pm sunset local community trusted schedule time sunset 	said prefer married daylight complete darkness 	maria said judge booked does weddings resorts punta cana not time 	domincan family fees paid documents order no option married night 	decided make best thought actually nice not hot romantic 	spoke maria asked lighting- torches candlelight nice 	said no impossible married spots resort outdoor flood lights 	chose spot near beach 	near lifeguard chair maria told knew impossible cemented in.on day wedding ran maria 5pm 	maria told cancelation married daylight late 	said phoned room 	did not leave message known switched time 	said push wedding 1 hour way 10 min natural light remaining 	agreed rushed inform guests time change 30 min ready 	bride use time ready thought worth rushing married darkness 	rush vain ready waiting married maria judge no sight flood light turned 	went searched time came marry missed window opprtunity dark 	sister asked maria turn flood light just rolled eyes like asking world bothered 	told choose spot lighting not turned 	photographer boquet decorations location perfect perfect wedding wedding co-ordinator somewhat helpful.another prblem room dad room 	love dad n't want door wedding holiday 	asked moved moved sister moved old room 	did not note change sister husband got things wedding couple towels folded swans flower petals bed champange fruit basket got nothing 	oh kind funny.i recommend getting married all-inclusive specialized weddings 	recommend getting married sandals known weddings.as far resort concerned excellent 	travelled alot food excellent hotel resort beautiful service great beaches pools big clean amazing no problems 	liked japanese restaurant best 	no king sized beds hotel asked 2 doubles room 	plenty kids teens excellent family resort 	negitive thing lots excursions quite distance travel 2-3 hr travel times 1 way 	 ",3
"nice pool nice hotel problems 	pool dirty n't allowed pool 6pm night flight good luck courtesy room 	wet towels roach 3 rooms wait 	tour guide norberto liar 	not santo domingo trip 	takes 3 hours pick ups way hotels course breezes 6:15 8:00 pm 	best trip santo domingo stay santo domingo 20 minutes 	rest trip touring 	not shop store bring b/c santo domingo cheaper 	party boat trip lie 	no party boat no open bar no dancing 	not beleive norberto just wants money 	not tours 	oh yeah party boat tour 	suggestion stay resort shopping beach 15 minute walk 	nice hotel actually beautiful ca n't leave resort unless tour 	remember bring lots pepto immodium eat restaurants not grill pool 	japanese restaurant best 	good luck fun 	 ",3
"funky prob wouldnt stay location ok. not far city centre far travel tram tram stops corner journey longer hotel look really nice funky clean artsy 	check easy needed assistance help available time needed.we didnt window room knew weather like outside nor time day 	good thing boyfriend watch tv situated stupid place u cant really glare need bring bit high.the bathroom 	not comfortable going toilet partner dont stay open plan bathroom 	smelly number 2 stink room 	luckily didnt experience possibility poos dont smell nice cant smoke hotel wasnt initially told didnt really matter.overall nice hotel wasnt overly impressed stay closer town time 	 ",3
"intercontinental century city details recently stayed 5 nights century city intercontinental hotel november 2007. booked stay hotwire paid 219/night little expensive compared reviewers paid basically booked month cheapest beverly hills/century city area.i really excited stay n't vacation long time 	booking hotwire called hotel request reservations nice room king bed nice view plus flat screen tv nice touch 	fortunately arrived honored request really nice 	stayed 1512 great view corner unit.overall say hotel nice definitely 3 3.5 star hotel 	details brought rating book end review 	obviously suited business traveler centrally located near good shopping got venice beach west west hollywood east 	free concierge car service rodeo drive heart beverly hills nice touch warn wo n't rodeo drive hours n't conducive late nights 	lobby really nice 24 hour exercise facility excellent 	make sure spa ask locker access spa nice shower area 	locker room closes 11 pm spa closes 9 pm 	want use locker room 9-11 pm make sure concierge ask key there.a lot reviewers shocked price room service items mini fridge seriously staying 4 star hotel 2 miles beverly hills expect 	n't stupid order room service grab fridge 	instead head century city westfield mall mile away grocery store gelson pick snacks 	fridge sealed chill drinks using ice basket provided 	nice touch provide free fiji water got 3 time cleaned room 	note general cleaning morning turn service night knock door noon probably 8 9 pm 	turndown service really nice touch 	thing cleaning service stayed 5 nights hotel noticed drop quality cleaning end stay instance not towels replenished no longer received 3 bottles fiji 2.again head century city mall dining needs not gorgeous outdoor mall food fresh lot selection food court dining establishments.details guest room 1512 impressive glance issues observed brought overall impression intercontinental century city 	heating a/c unit loud functioned 	secondly price wireless internet access exorbitant nearly 10/day 	hotel caliber free wireless access especially considering business clients hotel 	note business center not greatest pay internet access little cubby near check desk tiny claustrophobic space free internet terminal 	people stand line waiting use just aware that.thirdly no in-room mirrors bathroom inconvenient getting dressed left room 	fourthly cost mandatory valet parking ridiculous 	understand custom la pay parking lot places westfield mall offer 1.5 3 hours free 30 day quite high valet service excellent felt like getting paid 	lastly bathroom looked impressive glance closer inspection shocked lack attention 	instance bathroom countertop not properly attached wall connected instead waterproof seal wallpaper extended countertop cover absence waterproof seal 	finally separate shower nice touch tiling shower little uneven 	small details tier hotel details count.i think overall rate hotel 3.5. not details definitely said 4 possibly 4.25. lack attention details overall rate 3.5 	 ",3
"nice hotel bad location tourist 	tourist location hotel horrible 	nothing walking distance restaurants tourist stuff n't car cab 	hotel restaurant nice price eat trendy sunset blvd 	room bathroom clean 	 ",3
"charming limited hotel da house pros well-known economical funky centrally located 	room 409 clean cozy 	having warned noise chose interior room highest floor 	hear music reasonably muted 	free internet connection room ethernet not wifi nice.a couple issues night hot water apparently ran 	desk said not operated shower valve properly n't problem time 	miscommunication housekeeping came make room 	did n't help going charge 5 hold bags checkout let given complaints recommend checking nuyorican cafe downstairs enjoy going disturb sleep 	lot fun band members work hotel day.overall little disappointed da house good value prepared noise spartan furnishings service 	 ",3
"clean friendly moved da house different hotel trip caribbean 	know noisy realized loud 	4th flour blasting loud celebration downstairs just went wee hours morning 	fairness balcony doors open noise seeped not finally closed it.the place recommended close proximity not recommended travellers like bring tons luggages 	no elevators carry stuff room staying floor 	good luck.. good young singles travellers sleep 	place clean staff friendly speak english 	 ",3
"ok hotel not really 4 star went barcelona city break stayed 4 nights 	staff friendly helpful 	hotel modern pretty impressive looking 	4 star not standard expect 4 star ireland 	good points breakfast good 	view room not bad 	location good 15 minutes walk main strip la rambla 5 mins nearest metro diagonal just stops single 	park guell diagonal metro 	sagrada familia 15 minutes walk hotel just 5 minutes walk passeig gracia main shopping strip.bad points no ironboard room not available reception use ironing service requires leave clothes morning evening talking 	maybe ok business people just 1 night charge company tourists stayin hotel 	recommend bring travel iron noise previous review wasnt wrong noise room door bit 	stuffed blanket door night 	water water bathroom changes suddenly set scalding hot bloody dangerous 	bathroom door basically like swinging door gaps sharing want know person staying 	intruders knocking door dont wait long response barging minibar guy got bargained occassion just shower 	just breakfast time expect people rooms wait response knock coming straight 	guess lesson learned bolt lock door not distrub 	mirrors just bathroom sink 	no length 	room bit small im sure bigger hotel.the bad points certainly didnt upset ruin stay issues 3 star maybe pretentious hotel not present not paying stay.so booked stay forewarning enjoy stay 	general recommendations barcelona place reial square restaurants/bars hidden maze streets just rambla decent cheap dinner 	just street carrer dels escudellers los caracoles great food 	chickens spit outside touristy best chicken 	beach things quiet time year head jug sangria evening things liven 	breakfast time hotel getting decent fresh sandwich day proved difficult barcelona no effort food huge effort pay 	overall service plesant manner not high priority think english speaking just touristy attempt spanish prob harsher end things 	importantly know hotel address spanish including numbers taxi drivers no trying help 	 ",3
"good location hotel expensive service chilly hotel great location close entertainment financial districts minutes relaxed walk baseball stadium 	said big challenges 	service little better chilly 	staff member door happy charge 30 day valet parking little enthusiasm help bags 	hotel just elevators 22 floors guests better like waiting 	paid 410 night two-bedroom suite perfectly comfortable 	unfortunately people entertainment district tend enjoy midnight night woken drunk screaming shouting outside 	hours later hotel alarm clock rooms near started didn t sleep 	second night discovered bedroom wall bed rested busy corridor 3 jerked deep sleep inebriated guests talking loudly opened doors 	free hot breakfasts acceptable nothing 	lucikly starbucks opposite main entrance 	final night fast make restaurant reservation time got outside discovered raining 	no cabs staff member outside showed total lack enthusiasm hailing 	people wait 15 minutes said no point offering useful like calling taxi example 	luckily cab soon pulled let guests able away 	paid total 890 canadian nights spent merely ok experience 	times financial crisis expect lot kind money looking time toronto 	 ",3
"pleasant vacation sister spent 5 days resort july 25-july 30 2008. use motorized scooter reading reviews nervous accomodations 	pleasantly suprised resort accessible 	recieved accessible room reserved 	problem tile floor slippery wet 	shower walk type caused bathroom floor wet water turned 	solved problem putting towels floor morning routine 	room large spacious 	maid did fine job maintenance 	just tip not toilet paper toilet 	trash toilet paper 	forgot time no problem flushed 	scenery pretty 	unable beach scooter does not travel sand 	saw pretty 	spent time near pool 	day sister ventured outside resort shop plaza just outside resort gates 	overwhelming negotiate 	sister short time annoyed aggressiveness vendors 	not impressed food 	admit picky eater sister not 	unimpressed food 	speciality restaurants good especially italian 	did not care buffet 	meat tough overdone not seasoned 	guess cooking large group 	overall good time 	reading reviews n't expecting pleasantly surprised got 	 ",3
"love club not beach left halifax april 7th stayed april 22nd 	stay good 	building 9 no problems 	6 mangaged building 	rooms laid differently 	daughter lucky got big room wrilpool tub right middle 	nice room rooms nice clean 	lots english channels flat screen tv's.the pools good size busy 	stay pool advice early seating.the beach nice water little rough times tow 	looking clam water not 	like shaded hut beach early morning 	2 areas bar beach 	pretty good lunch served 	24hr snack bar night 	ate lunch quite times upper pool snake bar open 12-4 serve chicken nuggets hot wing good hambugars hot doogs sandwiches.the buffet breakfast lunch supper different eat 	hinze ketchup a'lacart advice book day 	lady tin club lobby book looby 10:30 line slow moving 	asian twice chicken fried rice good.the night shows say right best 	say stay price right really perfer stay water maybe little rough 	great time 	 ",3
"make best boyfriend aged 31 34 stayed grand paradise club february 26-march 4.arrival- booked sunwing january 	direct flight toronto punta cana week got phone sunwing stopping puerto plata took 6 hours instead 4. got puerto plata asked plane let people pick going toronto 	plane hour half 	finally got punta cana 9:45. exhausting airport toronto 12 noon 	dropped main lobby grand paradise 	stood line 20 minutes check couple going club 	trolley service took 2 time van 	check club quick.our room building 9-i not sure nice 	king size bed clean spacious 	phone plasma tv 	view wasn__«_È_ greatest faced pipes sewage didn__«_È_ spend time room didn__«_È_ mind 	note sheets humid night kind like sleeping damp towels did lay towel hate feeling dampness 	maid extremely nice sweet 	clean fresh towels 	major careful mini bar 	drink 4 bottles pop didn__«_È_ water 5-6 dollars 	12:30am time checked room extremely thirsty hungry drank 2 bottles water 1 morning later pay charged 5 bottles 	bought 2 morning gift shop 1 thought taken fridge explaining day check pay 5 company fridges room not owned hotel desk scolded not telling not company comes room 	paid really pissed not drank 5 bottles jug bring room daily water got room 3rd day there.resort club clean having finishing touches heard people building 7 not having air conditioning hot/warm water room phones 	pools clean pool bars fun jorge awesome mangalar pool bar 	id 95 french club laid calm breakfast everyday buffet really close room quieter main resort 	trolley stop building great spent days grand paradise 	trolley experiences problems people no space not running 	walk 5-10 minutes times glad especially indulged food 	rent safe 20 worth people come room maid mini bar guys don__«_È_ work resort grand paradise main-we pack daily necessities pack beach 	easier trying room couple times day 	times share selling guys just tell don__«_È_ work broke won__«_È_ bother 	activities pool 	entertainment people work hard start 8am day perform night 9:30-11 disco make sure tourists fun 	entertain make sure fun 	main resort 10 years old trying things obviously things hit miss.the beach just beautiful nothing say.restaurants went seascape taino steakhouse good pay wine check 	tip la carte__«_È_ really care there.night life disco ok guess make 	usually hang sports bar got dark disco sports bar drink nice cold 	computers 2 espresso cappuccino.excursions went country excursion takes local house beach way stopping shopping way better prices resort suggest excursion like resort day 	memorable parts vacation.one tip orientation meeting following day 	met rep krisha lot useful info 	booked la carte__«_È_ problem 	suggested excursion disappointed 	witnessed reps heard lot feedback booking company__«_È_ think sunwing lucky dedicated treats sunwings customers 	tell interactions people work resort liked respected.also td canada trust bank card does not work bank machines hotel airport make sure extra cash credit card.if questions don__«_È_ hesitate e-mail 	 ",3
"compact bijou whilst agree positive comments previous reviews i.e 	beautifully appointed rooms freindly staff close metro quite street just montparnase feel need point fact rooms bit small 	barely room store couple suitcases just possible close door whilst using toilet bath beautifully designed afraid taking bath totally question.that said did thouroughly enjoy night just bit surprised 180 euros night reveiwers think worth 5 stars, 	 ",3
"paradise not quite husband booked trip excited fun sun good food pampering 30 travel extensively 	arrived greeted freddy beware dozens try hustle cabs drove resort air conditioned suv included room rate 	great hour 20 minute ride bearable 	spring helicopter albeit overpriced save time motion sickness 	roads horribly potholed littered boulders did mention cattle horses crossing no road laws police 	arrived resort met expectations ways fell short 	staff accommodating friendly albeit scarce grounds rooms just expect boutique caribbean resort pretty resort great appeal 	oceanfront junior suite beach level way 	spacious appointed 	problems began hour arrival mainly centered food choices quality service turtle slow problems translation 	sure hope speak spanish visit not desire 	speak bit n't 	sorely disappointed food choices quality decent usually things fresh not greenish tomatoes rock hard croissants 	dish appeared rarely fit exact description menu 	restaurants open point time 	breakfast dinner eat lunch 	addition room service available anytime 	breakfast included n't excited 6 choices quite similar lacked 	did say make wanted did try going far bringing special items little late did desserts expect resort like rice pudding mousse flan 	live music liven things nice 	really lucked weather helped tremendously ocean water clear calm stay problem rains turns brown rough 	traveled island day crystal blue waters thought agua 	day trip snorkel wasnt worth 	just stay far 	wish known sivory 100 yards beach meals change pace 	spa beautiful massages great 	not spa water features functioning little annoying luke warm tub needed cleaning little tlc long way make great 	n't think playing tennis court disrepair 	stick lazy days beach pool means wear provided bug sprays times 	husband sorely disappointed free wifi rooms did not work point 	said fixed 	just slow room lobby shared sign broken 	aware need work remotely prove challenging 	loved frette linens towels room decor korres bath products rainshower 	hated security guards constant patrol suite hello privacy 	problems known desk real lack accountability staff no visible leadership management 	resort just 20 sold stay expect greeted point management pro-actively problems 	saw saw ignored initially 	manager aware issues did great lengths make right generous kind doing 	hope owners managers resort read visitors reviews carefully make improvements accordingly 	place great potential truly beautifdul resort 	real attention food service guest communication sure agua soon best punta cana 	 ",3
"not bad not great stayed hotel mid november 2007 trip bali 	main reason choosing novotel recommendation travel agent 2 young children.first impressions good 2 bedroom apartment big complete decent sized kitchen 	hotel great kids club pool huge nice tropical feel 	echo positive comments staff reviewers not helpful polite 	overall did enjoy stay really nothing wrong hotel just lacked certain polished edge make deserving 4 star status 	main downside nothing distance beach 	hotel does help regard regular shuttles not bad walk 	lifeguards extremely helpful including playing children sea 	feel sudden urge wander beach evening stroll kids play sand little impractical.other points rooms not clean expecting new hotel 	superficially yes did n't look hard corners cut bathroom floor case 	free wireless internet great 	food ok good not 	couple nights run white wine 	hotel cater lot corporate days local businesses no problem did mean various team building games beach complete loud speakers music detracted experience little.all points relatively minor mentioned did enjoy stay time spend little lot stay 5 star place beach 	 ",3
"o.k 	right deal got good deal combination flights uk worth make sure address chinese character marco polo taxi know this.. appears way arrival good subway connection 2 stops tian'amnen walk subway clean safe good runs late.lots modern malls doorstep hotel best no westerns 	starbucks 2 min walk hotel coffee really awful 	lots building hotel putting everwhere run 2008.taxi easy door cheap hotel little card explain popular locations chinese taxi drivers o.k 	averaqge standard nice modern bathrooms room stank stale smoke non-smoking room did n't clear week.beds comfortable tea coffee water room.hotel restaruant really bad got served half semi-raw chicken breakfast buffet ok adequate peole large choice want silver service staying big chain paying 4 times price 	mall door basement foodcourt options food chinese/ japanese good quality clean/modern cheap aimed young professionals 	guests chinese european makes quieter environment.summary stay mercure takes marco polo imagine steady stream improvements taking place 	hotel pool gym honest use 	appearred clean modern 	 ",3
"okay stay good room mixed feelings hotel 	stayed nights night room hot sun no airco noisy construction site worked went 24hours day unpleasant smell diesel cars used workers 	resulted short night.the day asked room hotel got problems 	room better 	cool shadow hotel noise construction site no nasty smells 	room small clean bed good separate shower toilet.location hotel great right centre berlin restaurants bars nearby train/s-bahn etc.breakfast okay staff friendly general exceptions 	 ",3
"great location reasonable hotel 	stayed hotel 2 nights business trip.overall perfectly reasonable hotel 	room fine comfy twin beds clean fresh bedding 	small wardrobe came stocked lots coat-hangers makes refreshing change places stayed 	room perfectly big short trip think feel little small couple staying nights.the bathroom open room toilet did door fine travelling 	given twin room thought hotel warning not travelling booking twin room want shower travelling companion 	shower large clean great water pressure.for best thing hotel location 	just couple minutes walk freidrichstrasse station easy access berlin 20 minutes walk reichstag brandenburg gate 	evenings mitte great district loads restaurants bars 	hotel just blocks river lovely bars restaurants tables chairs overlooking river.i n't real complaints hotel 	slightly disappointing things no kettle room making tea coffee facilities doing lobby 	hotel offers free wifi access need laptop 	hotel no computers available business guests check email internet cafe friedrichstrasse station 	time laptop advantage free wifi did n't try hotel breakfast n't included room rate cost 8 euro 	round corner espresso cafe fantastic coffee pastry sandwich 4 euro instead.this place does says tin 	certainly stay business pleasure location fantastic 	n't expecting 5 star luxury high romance n't think disappointed 	 ",3
"good choice moderate price come expect comfortable clean rooms doubletree no exception 	immediate neighborhood little transitional experienced no security concerns problems 	did n't try small hotel restaurant bar unless car dallas far appealing options 	small outdoor pool nice deep end increasngly unusual 	n't good hotel dependent cabs public transport 	depending good rate consider staying lack free wireless internet service rooms minus 	 ",3
"iffy cleanliness stayed couple nights great location downtown floor ceiling dual aspect windows great room end corridor higher floors room pretty small kingsize toilet malfunctioning repeatedly lot tapping knocking irritating noises night sounded like mice 	addition cleaning rooms poor rubbish previous occupyer left drawers wardrobes coffee cups n't replenished.we realise busy hotel san fran expensive rates paid rooms expect slightly better standard stay 	 ",3
"good parts.. booked westin expedia paid extra grand deluxe room 	rooms expensive higher grand deluxe described floors 14 26. particularly wanted high possible budget overlooking city skyline.we arrived 8pm checking asked high possible 	receptionist told room 32nd floor hadnt turned available 	delighted tapped away gave keys room 14th 	challenged asked room just mentioned floor 32 said allocated guest assured given best rooms hotel 	tired argue accepted.the room floor 14 overlooked yerba buena gardens ground level building site immediately hotel 	beds fine shower curtain hanging rail water level toilet bowl high got wet sat loo 	bathrobe supplied towels bit sparse 	stayed night tried reception following morning 	told leave packed cases room moved alternative room time came sightseeing afternoon.you guessed came 4pm asked desk clearly nothing 	room floor 26 luggage thought bit given foyer swarming door staff cocierges bell boys 	overall reception staff bit aloof not sort service expecting really.the new room identical just higher 	bathroom better condition robe supplied number towels mean 	got city skyline views bit view hotel yerba buena gardens moscone centre bay distance nice.we experienced creaking hotel later week wind really high mentioned reviewer wasnt issue not loud disturb 	experienced alarm allowed stay room hotel checked told false alarm problem garage 	pa room.. efficient pleased not walk 26 flights.we didnt use restaurent way expensive not business expense account 	breakfast items individually priced franky outrageous 	starbucks pizza restaurent subway stocked deli immediately outside hotel getting supplies use room room isnt problem 	mini bar overpriced usually case hotels.the day left asked guy looked door time allow cab airport rush hour 	asked leaving said door arrange use hotel limo free 	took mean complimentary arrived airport told fare 40 dollars 	thats cab felt misled somewhat 	beware offered service 	nice travel style pay extra it.so positives great locationcomfortable beds change bedlinen day want it.fire alarm handled well.negativesreception staff aloof not efficientproblems initial check subsequent movecharges limo service not clear.breakfast prices outrageous.overall fine look alternative hotel time visit 	 ",3
"westin ok really looking forward stay westin market street following revamp westin hotel 	unfortunately dissapointed.the lobby area dark unwelcoming combined impersonal manner staff gave poor impression 	need manoever way numerous cars process entering leaving hotel certainly need wits you.there 6 lifts dont know working wait lift quite occasions.the rooms clean functional 	bed comfortable rooms quiet 	shower provided moderate water pressure washbasin failed hold water 30 seconds 	thought hotel just undergone refit breakfast morning not good experience 	food overcooked cold good selection fresh fruit choose 	result no food drink hotel.we enjoyed time san francisco not stay hotel returned 	 ",3
"mixed experience rented rooms overnight stay elderly mother 	room quite spacious small oddly shaped 	rooms nicely furnished large hdtvs smallish bathrooms 	price right weekday san francisco 179 room 	breakfast hotel restaurant fine room warmer temperature-wise design-wise 	main problem unpleasant encounters rude staff personnel 	attendant parked car valet parking quite unfriendly remarked steep 48 nightly charge rolled eyes told bargain compared rate hotel street 	gave car rough handling 	desk staffers unpleasantly indifferent gracious 	 ",3
"hotel primarily suited business travelers hotel location nice simple walking distance great shopping chinatown good restaurants 	12 cab ride pier 39. did appreciate appointed room heavenly bed large flatscreen tv 	bathrm tub similar average room.that said noted hotel designed business travelers companies paying stay minimal complimentary value add services tourist 	park rental car westin cost 50 night make local phone 1 use internet coffee morning charge day 	 ",3
"lovely hotel less-than-great desk stayed argent 2 days recent visit sf 	chose price location close public transportation 	read reviews hopeful leave wanting write glowing review 	say came neutral desk left sour taste mouth 	arrived 3 p.m. check-in time no rooms available according surly woman desk 	special rate gotten alleged not upgrade 	stated come parking car did hearst garage street paid 2 days paid argent garage asked return no sooner hour just flowin san jose chicago 4 hours driven sf 90 minutes tired wanted rest started sightseeing not possible.however hotel lovely kind valet watched car inside dealing surly-front-desk-lady gentleman bags holding room prepared concierge able let know best way use public transportation wanted cheapest way bus sit best view recommended favorite restaurants 	room fine 5th floor not westin room cruddy view looked metreon did n't spent lot time looking length window sf 	clean bathroom comfortable bed 	overall probably stay price right time hotels sf commit experience 	 ",3
